Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
16880.0,129,1,321.78000000000003,2,2,2,6,⚠️ À réactiver
16883.0,7,19,2109.91,5,5,5,15,🏆 VIP
16884.0,192,2,644.08,1,3,3,7,🔄 Moyen
16885.0,21,1,239.23,4,2,2,8,🔄 Moyen
16886.0,80,2,0.0,2,3,1,6,⚠️ À réactiver
16887.0,36,2,465.84000000000003,3,3,2,8,🔄 Moyen
16888.0,36,3,437.15,3,3,2,8,🔄 Moyen
16889.0,33,3,952.23,4,3,4,11,⭐ Fidèle
16890.0,112,3,285.40999999999997,2,3,2,7,🔄 Moyen
16891.0,7,7,1247.1200000000001,5,5,4,14,🏆 VIP
16892.0,190,2,236.56,1,3,2,6,⚠️ À réactiver
16893.0,2,2,255.84,5,3,2,10,⭐ Fidèle
16894.0,138,5,1282.36,2,4,4,10,⭐ Fidèle
16895.0,74,4,902.28,2,4,3,9,🔄 Moyen
16896.0,191,1,103.95,1,2,1,4,⚠️ À réactiver
16898.0,1,4,443.21,5,4,2,11,⭐ Fidèle
16899.0,14,2,439.46,5,3,2,10,⭐ Fidèle
16901.0,365,1,204.26,1,2,1,4,⚠️ À réactiver
16903.0,16,3,656.74,4,3,3,10,⭐ Fidèle
16904.0,3,7,1378.1,5,5,4,14,🏆 VIP
16905.0,7,13,1919.02,5,5,4,14,🏆 VIP
16906.0,64,3,869.03,3,3,3,9,🔄 Moyen
16907.0,1,5,726.25,5,4,3,12,⭐ Fidèle
16908.0,358,2,153.59,1,3,1,5,⚠️ À réactiver
16911.0,263,3,251.35,1,3,2,6,⚠️ À réactiver
16912.0,57,4,1904.93,3,4,4,11,⭐ Fidèle
16913.0,287,2,310.47,1,3,2,6,⚠️ À réactiver
16915.0,22,5,921.5,4,4,3,11,⭐ Fidèle
16916.0,8,3,547.14,5,3,3,11,⭐ Fidèle
16917.0,268,2,1457.36,1,3,4,8,🔄 Moyen
16918.0,58,12,2094.72,3,5,5,13,🏆 VIP
16919.0,4,18,2457.36,5,5,5,15,🏆 VIP
16920.0,47,1,355.45,3,2,2,7,🔄 Moyen
16921.0,78,2,276.88,2,3,2,7,🔄 Moyen
16922.0,208,1,611.08,1,2,3,6,⚠️ À réactiver
16923.0,11,15,6126.55,5,5,5,15,🏆 VIP
16925.0,176,1,125.65,2,2,1,5,⚠️ À réactiver
16926.0,7,6,1180.15,5,4,4,13,🏆 VIP
16928.0,9,15,1212.08,5,5,4,14,🏆 VIP
16931.0,5,3,629.4,5,3,3,11,⭐ Fidèle
16932.0,59,2,278.77,3,3,2,8,🔄 Moyen
16933.0,25,11,2569.52,4,5,5,14,🏆 VIP
16934.0,19,5,1139.81,4,4,4,12,⭐ Fidèle
16935.0,17,3,535.1,4,3,3,10,⭐ Fidèle
16936.0,21,1,288.49,4,2,2,8,🔄 Moyen
16937.0,135,1,202.1,2,2,1,5,⚠️ À réactiver
16938.0,17,5,4306.8,4,4,5,13,🏆 VIP
16939.0,124,3,449.0,2,3,2,7,🔄 Moyen
16940.0,86,8,3195.53,2,5,5,12,⭐ Fidèle
16941.0,247,1,33.0,1,2,1,4,⚠️ À réactiver
16943.0,175,4,0.0,2,4,1,7,🔄 Moyen
16944.0,245,1,101.36,1,2,1,4,⚠️ À réactiver
16945.0,29,16,4185.16,4,5,5,14,🏆 VIP
16946.0,19,6,1199.54,4,4,4,12,⭐ Fidèle
16947.0,38,9,490.25,3,5,3,11,⭐ Fidèle
16948.0,65,4,433.75,3,4,2,9,🔄 Moyen
16950.0,3,10,2546.63,5,5,5,15,🏆 VIP
16952.0,77,3,631.17,2,3,3,8,🔄 Moyen
16954.0,15,12,3952.25,5,5,5,15,🏆 VIP
16955.0,4,6,767.49,5,4,3,12,⭐ Fidèle
16958.0,71,1,809.44,2,2,3,7,🔄 Moyen
16960.0,26,6,1514.93,4,4,4,12,⭐ Fidèle
16961.0,15,5,538.84,5,4,3,12,⭐ Fidèle
16962.0,45,1,251.04,3,2,2,7,🔄 Moyen
16964.0,369,2,207.85000000000002,1,3,1,5,⚠️ À réactiver
16970.0,262,1,71.4,1,2,1,4,⚠️ À réactiver
16972.0,18,2,786.25,4,3,3,10,⭐ Fidèle
16973.0,22,1,127.0,4,2,1,7,🔄 Moyen
16974.0,158,2,365.5,2,3,2,7,🔄 Moyen
16975.0,49,5,902.42,3,4,3,10,⭐ Fidèle
16977.0,31,4,496.0,4,4,3,11,⭐ Fidèle
16978.0,302,2,424.55,1,3,2,6,⚠️ À réactiver
16979.0,19,4,978.04,4,4,4,12,⭐ Fidèle
16980.0,64,1,394.37,3,2,2,7,🔄 Moyen
16981.0,176,1,-4620.86,2,2,1,5,⚠️ À réactiver
16983.0,5,5,1778.97,5,4,4,13,🏆 VIP
16984.0,35,14,6207.0,4,5,5,14,🏆 VIP
16985.0,12,15,5084.14,5,5,5,15,🏆 VIP
16986.0,81,9,3015.55,2,5,5,12,⭐ Fidèle
16987.0,12,5,898.95,5,4,3,12,⭐ Fidèle
16988.0,15,1,256.55,5,2,2,9,🔄 Moyen
16990.0,58,1,165.0,3,2,1,6,⚠️ À réactiver
16991.0,57,1,1041.21,3,2,4,9,🔄 Moyen
16992.0,23,9,3858.24,4,5,5,14,🏆 VIP
16993.0,99,3,1688.15,2,3,4,9,🔄 Moyen
16994.0,262,1,-779.32,1,2,1,4,⚠️ À réactiver
16995.0,8,1,-1.25,5,2,1,8,🔄 Moyen
16996.0,18,4,616.6999999999999,4,4,3,11,⭐ Fidèle
16998.0,80,1,107.0,2,2,1,5,⚠️ À réactiver
17000.0,32,2,406.3,4,3,2,9,🔄 Moyen
17001.0,12,8,2651.23,5,5,5,15,🏆 VIP
17002.0,79,4,1077.82,2,4,4,10,⭐ Fidèle
17003.0,38,4,830.16,3,4,3,10,⭐ Fidèle
17004.0,28,2,1012.22,4,3,4,11,⭐ Fidèle
17005.0,106,3,732.41,2,3,3,8,🔄 Moyen
17006.0,28,4,854.54,4,4,3,11,⭐ Fidèle
17007.0,73,1,230.17,2,2,1,5,⚠️ À réactiver
17008.0,65,1,81.36,3,2,1,6,⚠️ À réactiver
17009.0,187,1,242.06,1,2,2,5,⚠️ À réactiver
17011.0,283,3,265.8,1,3,2,6,⚠️ À réactiver
17012.0,361,1,384.16,1,2,2,5,⚠️ À réactiver
17013.0,239,2,-3224.76,1,3,1,5,⚠️ À réactiver
17016.0,212,1,552.4,1,2,3,6,⚠️ À réactiver
17017.0,1,18,-486.69999999999965,5,5,1,11,⭐ Fidèle
17018.0,23,4,1367.6,4,4,4,12,⭐ Fidèle
17019.0,4,10,2678.89,5,5,5,15,🏆 VIP
17020.0,178,2,935.62,1,3,3,7,🔄 Moyen
17021.0,78,6,1182.22,2,4,4,10,⭐ Fidèle
17022.0,68,1,189.0,3,2,1,6,⚠️ À réactiver
17023.0,53,3,800.18,3,3,3,9,🔄 Moyen
17025.0,9,4,1152.87,5,4,4,13,🏆 VIP
17026.0,5,2,54.15,5,3,1,9,🔄 Moyen
17027.0,82,3,436.82,2,3,2,7,🔄 Moyen
17028.0,217,3,1593.83,1,3,4,8,🔄 Moyen
17029.0,18,5,1421.3,4,4,4,12,⭐ Fidèle
17031.0,14,4,2393.5,5,4,5,14,🏆 VIP
17032.0,77,13,2150.06,2,5,5,12,⭐ Fidèle
17033.0,33,1,302.65,4,2,2,8,🔄 Moyen
17034.0,43,3,504.75,3,3,3,9,🔄 Moyen
17035.0,227,2,180.06,1,3,1,5,⚠️ À réactiver
17036.0,19,1,176.9,4,2,1,7,🔄 Moyen
17038.0,51,1,630.77,3,2,3,8,🔄 Moyen
17039.0,240,1,1954.99,1,2,4,7,🔄 Moyen
17040.0,186,1,13.52,1,2,1,4,⚠️ À réactiver
17041.0,33,3,604.71,4,3,3,10,⭐ Fidèle
17043.0,11,4,881.37,5,4,3,12,⭐ Fidèle
17044.0,10,13,10970.17,5,5,5,15,🏆 VIP
17045.0,12,2,488.24,5,3,3,11,⭐ Fidèle
17046.0,80,4,1264.05,2,4,4,10,⭐ Fidèle
17047.0,67,3,1188.33,3,3,4,10,⭐ Fidèle
17048.0,73,5,1127.1299999999999,2,4,4,10,⭐ Fidèle
17049.0,11,14,3999.0,5,5,5,15,🏆 VIP
17050.0,11,6,1162.82,5,4,4,13,🏆 VIP
17051.0,82,3,467.25,2,3,2,7,🔄 Moyen
17055.0,81,1,239.55,2,2,2,6,⚠️ À réactiver
17056.0,374,1,128.60000000000002,1,2,1,4,⚠️ À réactiver
17057.0,232,1,294.74,1,2,2,5,⚠️ À réactiver
17059.0,5,6,2489.79,5,4,5,14,🏆 VIP
17062.0,1,4,669.85,5,4,3,12,⭐ Fidèle
17063.0,15,12,2155.29,5,5,5,15,🏆 VIP
17065.0,273,2,194.7,1,3,1,5,⚠️ À réactiver
17066.0,362,1,228.34,1,2,1,4,⚠️ À réactiver
17067.0,360,3,454.53999999999996,1,3,2,6,⚠️ À réactiver
17068.0,4,28,4595.09,5,5,5,15,🏆 VIP
17069.0,9,9,3063.18,5,5,5,15,🏆 VIP
17070.0,46,1,133.18,3,2,1,6,⚠️ À réactiver
17071.0,15,6,1352.97,5,4,4,13,🏆 VIP
17072.0,261,1,282.05,1,2,2,5,⚠️ À réactiver
17074.0,198,1,203.05,1,2,1,4,⚠️ À réactiver
17075.0,65,6,1407.61,3,4,4,11,⭐ Fidèle
17076.0,28,3,401.67,4,3,2,9,🔄 Moyen
17077.0,214,1,306.0,1,2,2,5,⚠️ À réactiver
17080.0,15,5,669.91,5,4,3,12,⭐ Fidèle
17081.0,31,4,674.23,4,4,3,11,⭐ Fidèle
17082.0,30,4,2728.18,4,4,5,13,🏆 VIP
17083.0,38,8,2629.3,3,5,5,13,🏆 VIP
17084.0,32,2,2249.97,4,3,5,12,⭐ Fidèle
17085.0,12,26,6202.36,5,5,5,15,🏆 VIP
17087.0,373,1,221.53,1,2,1,4,⚠️ À réactiver
17089.0,22,1,128.45,4,2,1,7,🔄 Moyen
17090.0,10,7,1014.0899999999999,5,5,4,14,🏆 VIP
17091.0,3,14,3974.69,5,5,5,15,🏆 VIP
17092.0,73,10,3785.5299999999997,2,5,5,12,⭐ Fidèle
17093.0,228,1,235.88,1,2,2,5,⚠️ À réactiver
17094.0,59,1,100.2,3,2,1,6,⚠️ À réactiver
17095.0,60,6,1224.39,3,4,4,11,⭐ Fidèle
17096.0,16,10,2698.15,4,5,5,14,🏆 VIP
17097.0,1,2,386.03,5,3,2,10,⭐ Fidèle
17098.0,17,3,591.07,4,3,3,10,⭐ Fidèle
17099.0,169,1,582.17,2,2,3,7,🔄 Moyen
17101.0,30,3,885.3199999999999,4,3,3,10,⭐ Fidèle
17103.0,358,1,424.3,1,2,2,5,⚠️ À réactiver
17104.0,59,1,474.03000000000003,3,2,3,8,🔄 Moyen
17106.0,25,1,491.23,4,2,3,9,🔄 Moyen
17107.0,33,6,5236.39,4,4,5,13,🏆 VIP
17108.0,299,1,174.95,1,2,1,4,⚠️ À réactiver
17109.0,42,2,410.42,3,3,2,8,🔄 Moyen
17110.0,156,2,347.4,2,3,2,7,🔄 Moyen
17111.0,61,1,227.97,3,2,1,6,⚠️ À réactiver
17112.0,138,1,205.17000000000002,2,2,1,5,⚠️ À réactiver
17113.0,141,8,2109.16,2,5,5,12,⭐ Fidèle
17115.0,158,8,1809.39,2,5,4,11,⭐ Fidèle
17116.0,284,1,389.78,1,2,2,5,⚠️ À réactiver
17121.0,38,1,314.74,3,2,2,7,🔄 Moyen
17122.0,24,3,432.18,4,3,2,9,🔄 Moyen
17123.0,75,2,631.87,2,3,3,8,🔄 Moyen
17126.0,17,4,1065.69,4,4,4,12,⭐ Fidèle
17127.0,64,5,1155.03,3,4,4,11,⭐ Fidèle
17129.0,156,1,31.85,2,2,1,5,⚠️ À réactiver
17130.0,318,1,-18.38,1,2,1,4,⚠️ À réactiver
17132.0,88,2,1272.8,2,3,4,9,🔄 Moyen
17133.0,108,6,8079.849999999999,2,4,5,11,⭐ Fidèle
17134.0,78,1,212.1,2,2,1,5,⚠️ À réactiver
17135.0,7,5,803.51,5,4,3,12,⭐ Fidèle
17136.0,298,1,231.68,1,2,2,5,⚠️ À réactiver
17137.0,52,6,1133.63,3,4,4,11,⭐ Fidèle
17138.0,25,6,4036.77,4,4,5,13,🏆 VIP
17139.0,25,14,8906.04,4,5,5,14,🏆 VIP
17141.0,54,4,754.33,3,4,3,10,⭐ Fidèle
17142.0,40,3,704.75,3,3,3,9,🔄 Moyen
17143.0,53,2,924.11,3,3,3,9,🔄 Moyen
17145.0,101,7,3014.64,2,5,5,12,⭐ Fidèle
17146.0,66,13,5046.21,3,5,5,13,🏆 VIP
17147.0,49,10,1389.51,3,5,4,12,⭐ Fidèle
17149.0,87,1,143.10000000000002,2,2,1,5,⚠️ À réactiver
17150.0,12,6,1375.65,5,4,4,13,🏆 VIP
17151.0,371,1,231.90000000000003,1,2,2,5,⚠️ À réactiver
17152.0,61,1,327.0,3,2,2,7,🔄 Moyen
17155.0,163,5,640.76,2,4,3,9,🔄 Moyen
17156.0,120,2,572.0699999999999,2,3,3,8,🔄 Moyen
17157.0,116,17,4832.900000000001,2,5,5,12,⭐ Fidèle
17158.0,183,3,695.33,1,3,3,7,🔄 Moyen
17159.0,113,2,560.71,2,3,3,8,🔄 Moyen
17160.0,10,12,6683.33,5,5,5,15,🏆 VIP
17161.0,80,1,856.01,2,2,3,7,🔄 Moyen
17163.0,81,2,406.68,2,3,2,7,🔄 Moyen
17165.0,17,7,1624.95,4,5,4,13,🏆 VIP
17167.0,15,3,867.11,5,3,3,11,⭐ Fidèle
17168.0,134,1,400.2,2,2,2,6,⚠️ À réactiver
17169.0,196,2,313.0,1,3,2,6,⚠️ À réactiver
17170.0,10,3,118.98,5,3,1,9,🔄 Moyen
17171.0,297,1,159.68,1,2,1,4,⚠️ À réactiver
17172.0,63,4,597.73,3,4,3,10,⭐ Fidèle
17176.0,162,2,596.1899999999999,2,3,3,8,🔄 Moyen
17177.0,141,1,119.5,2,2,1,5,⚠️ À réactiver
17178.0,367,1,436.71000000000004,1,2,2,5,⚠️ À réactiver
17179.0,18,3,795.47,4,3,3,10,⭐ Fidèle
17180.0,58,8,1455.95,3,5,4,12,⭐ Fidèle
17181.0,9,2,225.45,5,3,1,9,🔄 Moyen
17182.0,58,2,321.3,3,3,2,8,🔄 Moyen
17184.0,205,2,198.41,1,3,1,5,⚠️ À réactiver
17185.0,227,3,229.46,1,3,1,5,⚠️ À réactiver
17187.0,162,1,263.76,2,2,2,6,⚠️ À réactiver
17188.0,71,8,2086.25,2,5,5,12,⭐ Fidèle
17189.0,196,3,573.23,1,3,3,7,🔄 Moyen
17190.0,39,5,1298.3,3,4,4,11,⭐ Fidèle
17191.0,4,12,2715.42,5,5,5,15,🏆 VIP
17192.0,172,1,77.83,2,2,1,5,⚠️ À réactiver
17193.0,22,3,580.14,4,3,3,10,⭐ Fidèle
17194.0,166,1,549.88,2,2,3,7,🔄 Moyen
17195.0,291,1,562.98,1,2,3,6,⚠️ À réactiver
17196.0,63,1,352.9,3,2,2,7,🔄 Moyen
17198.0,1,2,521.66,5,3,3,11,⭐ Fidèle
17199.0,218,1,145.12,1,2,1,4,⚠️ À réactiver
17200.0,23,4,356.71,4,4,2,10,⭐ Fidèle
17201.0,159,4,883.81,2,4,3,9,🔄 Moyen
17202.0,56,1,160.65,3,2,1,6,⚠️ À réactiver
17203.0,24,4,2012.03,4,4,4,12,⭐ Fidèle
17204.0,10,6,3910.78,5,4,5,14,🏆 VIP
17205.0,52,2,615.27,3,3,3,9,🔄 Moyen
17207.0,288,1,303.21999999999997,1,2,2,5,⚠️ À réactiver
17208.0,31,1,115.35,4,2,1,7,🔄 Moyen
17209.0,285,3,611.6,1,3,3,7,🔄 Moyen
17210.0,28,1,253.37,4,2,2,8,🔄 Moyen
17211.0,5,7,1702.43,5,5,4,14,🏆 VIP
17212.0,94,2,567.56,2,3,3,8,🔄 Moyen
17213.0,2,10,2337.85,5,5,5,15,🏆 VIP
17215.0,100,1,186.15,2,2,1,5,⚠️ À réactiver
17216.0,190,1,65.05,1,2,1,4,⚠️ À réactiver
17217.0,255,1,104.5,1,2,1,4,⚠️ À réactiver
17218.0,4,9,2231.96,5,5,5,15,🏆 VIP
17219.0,52,1,144.9,3,2,1,6,⚠️ À réactiver
17220.0,53,7,1283.5,3,5,4,12,⭐ Fidèle
17221.0,227,3,643.39,1,3,3,7,🔄 Moyen
17222.0,113,5,1250.86,2,4,4,10,⭐ Fidèle
17223.0,4,2,446.74,5,3,2,10,⭐ Fidèle
17224.0,137,1,100.86000000000001,2,2,1,5,⚠️ À réactiver
17225.0,217,1,131.15,1,2,1,4,⚠️ À réactiver
17226.0,80,2,506.63,2,3,3,8,🔄 Moyen
17227.0,4,7,1082.71,5,5,4,14,🏆 VIP
17228.0,3,7,1271.15,5,5,4,14,🏆 VIP
17230.0,198,12,6229.24,1,5,5,11,⭐ Fidèle
17231.0,25,21,3963.25,4,5,5,14,🏆 VIP
17233.0,84,2,369.98,2,3,2,7,🔄 Moyen
17235.0,8,7,1354.82,5,5,4,14,🏆 VIP
17236.0,46,6,1013.13,3,4,4,11,⭐ Fidèle
17237.0,11,2,687.39,5,3,3,11,⭐ Fidèle
17238.0,7,17,4038.45,5,5,5,15,🏆 VIP
17239.0,23,4,794.2,4,4,3,11,⭐ Fidèle
17240.0,232,1,130.6,1,2,1,4,⚠️ À réactiver
17241.0,21,12,2744.14,4,5,5,14,🏆 VIP
17242.0,92,3,1754.24,2,3,4,9,🔄 Moyen
17243.0,5,51,12080.66,5,5,5,15,🏆 VIP
17244.0,19,4,871.14,4,4,3,11,⭐ Fidèle
17245.0,325,1,200.18,1,2,1,4,⚠️ À réactiver
17246.0,182,2,38.92,1,3,1,5,⚠️ À réactiver
17248.0,117,1,227.51,2,2,1,5,⚠️ À réactiver
17249.0,64,1,68.03,3,2,1,6,⚠️ À réactiver
17251.0,18,3,520.45,4,3,3,10,⭐ Fidèle
17254.0,37,1,198.29,3,2,1,6,⚠️ À réactiver
17255.0,26,2,500.71999999999997,4,3,3,10,⭐ Fidèle
17256.0,117,3,258.93,2,3,2,7,🔄 Moyen
17257.0,72,2,192.73,2,3,1,6,⚠️ À réactiver
17258.0,32,2,417.3,4,3,2,9,🔄 Moyen
17259.0,4,5,1285.97,5,4,4,13,🏆 VIP
17260.0,47,1,120.95,3,2,1,6,⚠️ À réactiver
17261.0,145,1,230.44,2,2,1,5,⚠️ À réactiver
17262.0,2,7,1504.26,5,5,4,14,🏆 VIP
17264.0,60,1,279.59,3,2,2,7,🔄 Moyen
17266.0,135,2,207.09,2,3,1,6,⚠️ À réactiver
17268.0,81,7,970.25,2,5,4,11,⭐ Fidèle
17269.0,21,1,537.46,4,2,3,9,🔄 Moyen
17270.0,105,2,604.4,2,3,3,8,🔄 Moyen
17271.0,372,1,210.39,1,2,1,4,⚠️ À réactiver
17273.0,60,1,141.12,3,2,1,6,⚠️ À réactiver
17274.0,31,1,465.4,4,2,2,8,🔄 Moyen
17275.0,19,1,114.52,4,2,1,7,🔄 Moyen
17276.0,35,2,451.34000000000003,4,3,2,9,🔄 Moyen
17278.0,201,1,25.2,1,2,1,4,⚠️ À réactiver
17280.0,74,1,118.86,2,2,1,5,⚠️ À réactiver
17281.0,10,6,797.85,5,4,3,12,⭐ Fidèle
17282.0,92,2,636.25,2,3,3,8,🔄 Moyen
17283.0,14,1,188.46,5,2,1,8,🔄 Moyen
17284.0,25,4,686.54,4,4,3,11,⭐ Fidèle
17285.0,264,2,428.34,1,3,2,6,⚠️ À réactiver
17286.0,36,2,241.56,3,3,2,8,🔄 Moyen
17287.0,3,18,3031.6,5,5,5,15,🏆 VIP
17288.0,26,4,1080.25,4,4,4,12,⭐ Fidèle
17289.0,12,7,1133.73,5,5,4,14,🏆 VIP
17290.0,17,6,976.2,4,4,4,12,⭐ Fidèle
17292.0,108,2,271.75,2,3,2,7,🔄 Moyen
17293.0,30,8,1899.12,4,5,4,13,🏆 VIP
17294.0,305,2,467.79,1,3,2,6,⚠️ À réactiver
17296.0,366,1,338.13,1,2,2,5,⚠️ À réactiver
17298.0,10,4,454.1,5,4,2,11,⭐ Fidèle
17299.0,75,2,346.97,2,3,2,7,🔄 Moyen
17300.0,26,2,393.64,4,3,2,9,🔄 Moyen
17301.0,260,1,132.8,1,2,1,4,⚠️ À réactiver
17304.0,170,1,111.5,2,2,1,5,⚠️ À réactiver
17305.0,284,1,2135.46,1,2,5,8,🔄 Moyen
17306.0,29,2,1151.04,4,3,4,11,⭐ Fidèle
17307.0,1,15,3378.31,5,5,5,15,🏆 VIP
17308.0,29,2,4511.76,4,3,5,12,⭐ Fidèle
17309.0,17,2,247.84,4,3,2,9,🔄 Moyen
17310.0,23,2,1025.1,4,3,4,11,⭐ Fidèle
17311.0,28,5,2105.81,4,4,5,13,🏆 VIP
17314.0,29,11,1999.94,4,5,4,13,🏆 VIP
17315.0,11,6,3354.09,5,4,5,14,🏆 VIP
17316.0,56,1,124.45,3,2,1,6,⚠️ À réactiver
17318.0,361,1,164.28,1,2,1,4,⚠️ À réactiver
17319.0,305,1,29.099999999999998,1,2,1,4,⚠️ À réactiver
17320.0,4,4,1695.15,5,4,4,13,🏆 VIP
17321.0,30,4,1040.32,4,4,4,12,⭐ Fidèle
17322.0,12,7,900.64,5,5,3,13,🏆 VIP
17323.0,43,5,644.52,3,4,3,10,⭐ Fidèle
17324.0,2,10,1158.64,5,5,4,14,🏆 VIP
17325.0,46,2,512.77,3,3,3,9,🔄 Moyen
17326.0,44,2,321.95,3,3,2,8,🔄 Moyen
17327.0,45,2,152.35,3,3,1,7,🔄 Moyen
17328.0,309,1,104.7,1,2,1,4,⚠️ À réactiver
17329.0,367,3,481.32,1,3,3,7,🔄 Moyen
17330.0,180,2,59.900000000000006,1,3,1,5,⚠️ À réactiver
17332.0,164,5,838.27,2,4,3,9,🔄 Moyen
17334.0,42,1,328.13,3,2,2,7,🔄 Moyen
17335.0,19,2,508.0,4,3,3,10,⭐ Fidèle
17336.0,108,1,81.12,2,2,1,5,⚠️ À réactiver
17338.0,11,10,5424.39,5,5,5,15,🏆 VIP
17339.0,1,3,60.0,5,3,1,9,🔄 Moyen
17340.0,2,16,9520.46,5,5,5,15,🏆 VIP
17341.0,2,3,1108.47,5,3,4,12,⭐ Fidèle
17342.0,10,7,1155.84,5,5,4,14,🏆 VIP
17343.0,12,5,1066.3,5,4,4,13,🏆 VIP
17344.0,364,2,294.04,1,3,2,6,⚠️ À réactiver
17345.0,11,8,946.64,5,5,4,14,🏆 VIP
17346.0,9,12,2646.44,5,5,5,15,🏆 VIP
17348.0,73,4,1316.89,2,4,4,10,⭐ Fidèle
17349.0,16,4,741.5,4,4,3,11,⭐ Fidèle
17350.0,30,3,619.97,4,3,3,10,⭐ Fidèle
17351.0,63,9,1401.08,3,5,4,12,⭐ Fidèle
17352.0,332,1,36.25,1,2,1,4,⚠️ À réactiver
17353.0,49,5,1415.55,3,4,4,11,⭐ Fidèle
17354.0,64,3,1750.4,3,3,4,10,⭐ Fidèle
17355.0,22,1,285.11,4,2,2,8,🔄 Moyen
17356.0,190,4,768.25,1,4,3,8,🔄 Moyen
17358.0,12,3,500.2,5,3,3,11,⭐ Fidèle
17359.0,284,1,156.6,1,2,1,4,⚠️ À réactiver
17360.0,21,4,615.64,4,4,3,11,⭐ Fidèle
17361.0,312,2,392.44,1,3,2,6,⚠️ À réactiver
17362.0,36,6,698.31,3,4,3,10,⭐ Fidèle
17363.0,31,3,940.86,4,3,4,11,⭐ Fidèle
17364.0,12,19,7228.82,5,5,5,15,🏆 VIP
17365.0,22,8,3404.27,4,5,5,14,🏆 VIP
17366.0,28,3,1094.59,4,3,4,11,⭐ Fidèle
17368.0,11,7,863.72,5,5,3,13,🏆 VIP
17369.0,91,1,979.2,2,2,4,8,🔄 Moyen
17371.0,259,3,238.66,1,3,2,6,⚠️ À réactiver
17372.0,17,23,2982.75,4,5,5,14,🏆 VIP
17373.0,54,3,520.58,3,3,3,9,🔄 Moyen
17374.0,29,2,215.44,4,3,1,8,🔄 Moyen
17375.0,67,1,260.45,3,2,2,7,🔄 Moyen
17376.0,40,2,250.44,3,3,2,8,🔄 Moyen
17377.0,1,72,13925.49,5,5,5,15,🏆 VIP
17378.0,10,2,0.0,5,3,1,9,🔄 Moyen
17380.0,70,4,643.75,3,4,3,10,⭐ Fidèle
17381.0,4,12,19726.76,5,5,5,15,🏆 VIP
17382.0,71,7,836.88,2,5,3,10,⭐ Fidèle
17383.0,89,1,110.7,2,2,1,5,⚠️ À réactiver
17384.0,103,1,171.15,2,2,1,5,⚠️ À réactiver
17386.0,21,1,126.35000000000001,4,2,1,7,🔄 Moyen
17388.0,56,7,1432.01,3,5,4,12,⭐ Fidèle
17389.0,10,34,23286.95,5,5,5,15,🏆 VIP
17390.0,56,1,149.3,3,2,1,6,⚠️ À réactiver
17392.0,86,1,168.65,2,2,1,5,⚠️ À réactiver
17393.0,46,2,381.15000000000003,3,3,2,8,🔄 Moyen
17395.0,144,1,97.5,2,2,1,5,⚠️ À réactiver
17396.0,7,9,1198.8,5,5,4,14,🏆 VIP
17397.0,52,1,536.77,3,2,3,8,🔄 Moyen
17399.0,176,1,-25111.09,2,2,1,5,⚠️ À réactiver
17400.0,217,3,2547.09,1,3,5,9,🔄 Moyen
17401.0,177,1,114.85,2,2,1,5,⚠️ À réactiver
17402.0,5,15,2413.23,5,5,5,15,🏆 VIP
17403.0,86,1,118.95,2,2,1,5,⚠️ À réactiver
17404.0,35,10,15706.0,4,5,5,14,🏆 VIP
17406.0,2,14,2663.38,5,5,5,15,🏆 VIP
17407.0,47,1,552.9,3,2,3,8,🔄 Moyen
17408.0,136,3,132.24,2,3,1,6,⚠️ À réactiver
17409.0,57,8,7021.66,3,5,5,13,🏆 VIP
17411.0,1,6,537.59,5,4,3,12,⭐ Fidèle
17412.0,8,13,3126.92,5,5,5,15,🏆 VIP
17413.0,40,2,560.14,3,3,3,9,🔄 Moyen
17414.0,59,4,1471.52,3,4,4,11,⭐ Fidèle
17416.0,29,16,10383.13,4,5,5,14,🏆 VIP
17417.0,184,1,164.18,1,2,1,4,⚠️ À réactiver
17418.0,23,1,206.6,4,2,1,7,🔄 Moyen
17419.0,3,8,2273.95,5,5,5,15,🏆 VIP
17420.0,9,6,475.7,5,4,3,12,⭐ Fidèle
17421.0,22,3,1059.41,4,3,4,11,⭐ Fidèle
17422.0,10,10,1488.52,5,5,4,14,🏆 VIP
17423.0,29,1,420.54,4,2,2,8,🔄 Moyen
17424.0,64,1,-176.96,3,2,1,6,⚠️ À réactiver
17426.0,88,10,2584.11,2,5,5,12,⭐ Fidèle
17428.0,4,19,14159.61,5,5,5,15,🏆 VIP
17429.0,32,3,830.04,4,3,3,10,⭐ Fidèle
17430.0,1,3,469.40999999999997,5,3,2,10,⭐ Fidèle
17432.0,21,7,1385.6299999999999,4,5,4,13,🏆 VIP
17433.0,21,1,266.8,4,2,2,8,🔄 Moyen
17435.0,47,1,331.34999999999997,3,2,2,7,🔄 Moyen
17436.0,44,5,305.01,3,4,2,9,🔄 Moyen
17437.0,165,1,373.17,2,2,2,6,⚠️ À réactiver
17438.0,80,4,1034.32,2,4,4,10,⭐ Fidèle
17439.0,291,1,325.74,1,2,2,5,⚠️ À réactiver
17440.0,185,1,137.16,1,2,1,4,⚠️ À réactiver
17441.0,368,1,293.34999999999997,1,2,2,5,⚠️ À réactiver
17442.0,1,14,2290.44,5,5,5,15,🏆 VIP
17445.0,266,1,-506.51,1,2,1,4,⚠️ À réactiver
17448.0,133,53,14480.36,2,5,5,12,⭐ Fidèle
